payment_id,invoice_id,customer_id,payment_date,amount_paid,method,status
PAY00006493,INV0006493,C10428,2023-06-03,199.0,wire,settled
PAY00006494,INV0006494,C10428,2023-07-03,169.15,wire,settled
PAY00006495,INV0006495,C10428,2023-09-10,149.25,card,settled
PAY00006496,INV0006496,C10428,2023-09-01,184.0,ach,settled
PAY00006497,INV0006497,C10428,2023-10-04,199.0,card,settled
PAY00006498,INV0006498,C10428,2023-11-01,184.0,ach,settled
PAY00006499,INV0006499,C10428,2023-12-02,184.0,ach,settled
PAY00006500,INV0006500,C10428,,0.0,,failed
PAY00006501,INV0006501,C10428,2024-02-03,184.0,ach,settled
PAY00006502,INV0006502,C10428,2024-03-02,179.1,ach,settled
PAY00006503,INV0006503,C10428,2024-04-02,184.0,ach,settled
PAY00006504,INV0006504,C10428,2024-05-01,174.0,ach,settled
PAY00006505,INV0006505,C10428,2024-06-08,174.0,ach,settled
PAY00006506,INV0006506,C10428,2024-07-03,199.0,ach,settled
PAY00006507,INV0006507,C10428,,0.0,,failed
PAY00006508,INV0006508,C10428,2024-09-03,199.0,wire,settled
PAY00006509,INV0006509,C10428,2024-10-16,199.0,wire,settled
PAY00006510,INV0006510,C10428,2024-11-08,194.0,wire,settled
PAY00006511,INV0006511,C10428,2024-12-01,199.0,ach,settled
PAY00006512,INV0006512,C10428,2025-01-02,179.1,ach,settled
PAY00006513,INV0006513,C10428,2025-02-03,179.1,card,settled
PAY00006514,INV0006514,C10428,2025-03-02,174.0,card,settled
PAY00006515,INV0006515,C10428,2025-04-08,184.0,wire,settled
PAY00006516,INV0006516,C10428,2025-05-01,169.15,card,settled
PAY00006517,INV0006517,C10428,2025-06-01,159.2,ach,settled
PAY00006518,INV0006518,C10428,2025-07-06,149.25,card,settled
PAY00006519,INV0006519,C10428,2025-08-01,184.0,card,settled
PAY00006520,INV0006520,C10428,2025-09-01,199.0,ach,settled
PAY00006521,INV0006521,C10429,2023-02-06,159.2,card,settled
PAY00006522,INV0006522,C10429,2023-03-01,199.0,ach,settled
PAY00006523,INV0006523,C10429,2023-04-01,149.25,ach,settled
PAY00006524,INV0006524,C10429,2023-05-04,199.0,ach,settled
PAY00006525,INV0006525,C10429,2023-06-03,184.0,ach,settled
PAY00006526,INV0006526,C10429,2023-07-01,199.0,card,settled
PAY00006527,INV0006527,C10429,2023-08-04,199.0,ach,settled
PAY00006528,INV0006528,C10429,2023-09-01,149.25,wire,settled
PAY00006529,INV0006529,C10429,2023-10-01,159.2,card,settled
PAY00006530,INV0006530,C10429,2023-11-06,169.15,card,settled
PAY00006531,INV0006531,C10429,2023-12-16,189.0,wire,settled
PAY00006532,INV0006532,C10429,2024-01-02,174.0,ach,settled
PAY00006533,INV0006533,C10429,2024-02-11,199.0,ach,settled
PAY00006534,INV0006534,C10429,2024-03-04,179.1,card,settled
PAY00006535,INV0006535,C10429,2024-04-01,169.15,ach,settled
PAY00006536,INV0006536,C10429,2024-05-06,149.25,card,settled
PAY00006537,INV0006537,C10429,2024-06-01,179.1,card,settled
PAY00006538,INV0006538,C10429,2024-08-10,199.0,card,settled
PAY00006539,INV0006539,C10429,2024-08-02,184.0,card,settled
PAY00006540,INV0006540,C10429,2024-09-01,169.15,ach,settled
PAY00006541,INV0006541,C10429,2024-10-04,169.15,card,settled
PAY00006542,INV0006542,C10429,2024-11-01,194.0,card,settled
PAY00006543,INV0006543,C10429,2024-12-01,184.0,wire,settled
PAY00006544,INV0006544,C10429,2025-01-02,199.0,card,settled
PAY00006545,INV0006545,C10429,2025-02-01,149.25,wire,settled
PAY00006546,INV0006546,C10429,2025-03-02,179.1,ach,settled
PAY00006547,INV0006547,C10429,2025-04-03,184.0,ach,settled
PAY00006548,INV0006548,C10429,2025-05-01,184.0,ach,settled
PAY00006549,INV0006549,C10429,2025-06-01,199.0,wire,settled
PAY00006550,INV0006550,C10429,2025-07-02,189.0,card,settled
PAY00006551,INV0006551,C10429,2025-08-04,194.0,card,settled
PAY00006552,INV0006552,C10429,2025-09-03,199.0,wire,settled
PAY00006553,INV0006553,C10430,2024-04-01,41.65,card,settled
PAY00006554,INV0006554,C10430,2024-05-01,49.0,ach,settled
PAY00006555,INV0006555,C10430,2024-06-16,49.0,wire,settled
PAY00006556,INV0006556,C10430,2024-07-01,39.2,card,settled
PAY00006557,INV0006557,C10430,2024-08-01,41.65,wire,settled
PAY00006558,INV0006558,C10430,2024-09-02,39.2,card,settled
PAY00006559,INV0006559,C10430,2024-10-02,41.65,card,settled
PAY00006560,INV0006560,C10430,2024-11-04,44.1,card,settled
PAY00006561,INV0006561,C10430,2024-12-01,49.0,wire,settled
PAY00006562,INV0006562,C10430,2025-01-03,44.0,card,settled
PAY00006563,INV0006563,C10430,2025-02-01,49.0,card,settled
PAY00006564,INV0006564,C10430,2025-03-03,36.75,ach,settled
PAY00006565,INV0006565,C10430,2025-04-01,41.65,ach,settled
PAY00006566,INV0006566,C10430,2025-05-01,49.0,wire,settled
PAY00006567,INV0006567,C10430,2025-06-03,49.0,wire,settled
PAY00006568,INV0006568,C10430,2025-07-04,49.0,card,settled
PAY00006569,INV0006569,C10430,2025-08-06,34.0,ach,settled
PAY00006570,INV0006570,C10430,2025-09-01,41.65,ach,settled
PAY00006571,INV0006571,C10431,2025-01-04,44.1,card,settled
PAY00006572,INV0006572,C10431,2025-02-03,49.0,wire,settled
PAY00006573,INV0006573,C10431,2025-03-03,24.0,wire,settled
PAY00006574,INV0006574,C10431,2025-04-01,44.0,wire,settled
PAY00006575,INV0006575,C10431,2025-05-03,49.0,wire,settled
PAY00006576,INV0006576,C10432,2024-11-04,49.0,card,settled
PAY00006577,INV0006577,C10432,2024-12-01,49.0,ach,settled
PAY00006578,INV0006578,C10432,,0.0,,failed
PAY00006579,INV0006579,C10432,2025-02-02,34.0,card,settled
PAY00006580,INV0006580,C10432,2025-03-02,44.1,card,settled
PAY00006581,INV0006581,C10432,2025-04-01,39.2,ach,settled
PAY00006582,INV0006582,C10432,2025-05-04,36.75,wire,settled
PAY00006583,INV0006583,C10432,2025-06-11,39.0,ach,settled
PAY00006584,INV0006584,C10432,2025-07-03,39.0,ach,settled
PAY00006585,INV0006585,C10432,2025-08-01,49.0,ach,settled
PAY00006586,INV0006586,C10432,2025-09-03,49.0,ach,settled
PAY00006587,INV0006587,C10433,2025-02-11,49.0,card,settled
PAY00006588,INV0006588,C10433,2025-03-01,24.0,card,settled
PAY00006589,INV0006589,C10433,2025-04-02,39.0,wire,settled
PAY00006590,INV0006590,C10433,2025-05-03,44.1,card,settled
PAY00006591,INV0006591,C10433,2025-06-02,34.0,ach,settled
PAY00006592,INV0006592,C10433,2025-06-02,44.1,card,settled
PAY00006593,INV0006593,C10433,2025-07-01,49.0,wire,settled
PAY00006594,INV0006594,C10433,2025-08-03,44.0,card,settled
PAY00006595,INV0006595,C10433,2025-09-08,44.1,card,settled
PAY00006596,INV0006596,C10434,2024-12-01,44.0,card,settled
PAY00006597,INV0006597,C10434,2025-01-01,36.75,card,settled
PAY00006598,INV0006598,C10434,2025-02-01,44.1,ach,settled
PAY00006599,INV0006599,C10434,2025-03-03,36.75,ach,settled
PAY00006600,INV0006600,C10434,2025-04-04,39.2,wire,settled
PAY00006601,INV0006601,C10434,2025-05-08,49.0,ach,settled
PAY00006602,INV0006602,C10434,2025-06-01,34.0,card,settled
PAY00006603,INV0006603,C10434,2025-07-01,49.0,ach,settled
PAY00006604,INV0006604,C10434,2025-08-06,36.75,ach,settled
PAY00006605,INV0006605,C10434,2025-09-03,174.0,card,settled
PAY00006606,INV0006606,C10435,2025-04-03,194.0,card,settled
PAY00006607,INV0006607,C10435,2025-05-01,189.0,card,settled
PAY00006608,INV0006608,C10435,2025-06-03,199.0,card,settled
PAY00006609,INV0006609,C10435,2025-07-02,169.15,card,settled
PAY00006610,INV0006610,C10435,2025-08-03,199.0,wire,settled
PAY00006611,INV0006611,C10435,2025-09-11,174.0,card,settled
PAY00006612,INV0006612,C10436,2025-02-03,199.0,wire,settled
PAY00006613,INV0006613,C10436,2025-03-02,149.25,ach,settled
PAY00006614,INV0006614,C10436,2025-04-04,189.0,ach,settled
PAY00006615,INV0006615,C10436,2025-05-03,199.0,ach,settled
PAY00006616,INV0006616,C10436,2025-06-01,169.15,ach,settled
PAY00006617,INV0006617,C10436,2025-07-01,149.25,ach,settled
PAY00006618,INV0006618,C10436,2025-08-01,199.0,wire,settled
PAY00006619,INV0006619,C10436,2025-09-03,199.0,card,settled
PAY00006620,INV0006620,C10437,2024-02-03,199.0,ach,settled
PAY00006621,INV0006621,C10437,2024-03-06,199.0,ach,settled
PAY00006622,INV0006622,C10437,2024-04-02,189.0,ach,settled
PAY00006623,INV0006623,C10437,2024-05-03,159.2,ach,settled
PAY00006624,INV0006624,C10437,2024-06-11,174.0,card,settled
PAY00006625,INV0006625,C10437,2024-07-02,159.2,card,settled
PAY00006626,INV0006626,C10437,2024-08-02,179.1,wire,settled
PAY00006627,INV0006627,C10437,2024-09-02,169.15,card,settled
PAY00006628,INV0006628,C10437,,0.0,,failed
PAY00006629,INV0006629,C10437,2024-11-01,179.1,card,settled
PAY00006630,INV0006630,C10437,2024-12-01,174.0,card,settled
PAY00006631,INV0006631,C10437,2025-01-01,149.25,ach,settled
PAY00006632,INV0006632,C10437,2025-02-04,184.0,wire,settled
PAY00006633,INV0006633,C10437,2025-03-02,199.0,ach,settled
PAY00006634,INV0006634,C10437,2025-04-01,174.0,card,settled
PAY00006635,INV0006635,C10437,2025-05-01,169.15,ach,settled
PAY00006636,INV0006636,C10437,2025-06-02,199.0,card,settled
PAY00006637,INV0006637,C10437,2025-07-02,159.2,wire,settled
PAY00006638,INV0006638,C10437,2025-08-04,189.0,card,settled
PAY00006639,INV0006639,C10437,2025-09-04,169.15,card,settled
PAY00006640,INV0006640,C10438,2023-05-08,199.0,card,settled
PAY00006641,INV0006641,C10438,2023-06-01,199.0,ach,settled
PAY00006642,INV0006642,C10438,2023-07-01,159.2,card,settled
PAY00006643,INV0006643,C10438,2023-08-01,199.0,wire,settled
PAY00006644,INV0006644,C10438,2023-09-01,174.0,card,settled
PAY00006645,INV0006645,C10438,2023-10-01,189.0,wire,settled
PAY00006646,INV0006646,C10438,,0.0,,failed
PAY00006647,INV0006647,C10438,2023-12-01,199.0,ach,settled
PAY00006648,INV0006648,C10438,2024-01-03,184.0,ach,settled
PAY00006649,INV0006649,C10438,2024-02-01,199.0,wire,settled
PAY00006650,INV0006650,C10438,2024-03-02,199.0,card,settled
PAY00006651,INV0006651,C10438,2024-04-04,199.0,wire,settled
PAY00006652,INV0006652,C10438,2024-05-02,149.25,wire,settled
PAY00006653,INV0006653,C10438,2024-06-01,179.1,card,settled
PAY00006654,INV0006654,C10438,2024-07-01,194.0,card,settled
PAY00006655,INV0006655,C10438,2024-08-03,179.1,ach,settled
PAY00006656,INV0006656,C10438,2024-09-01,199.0,card,settled
PAY00006657,INV0006657,C10438,2024-10-02,194.0,wire,settled
PAY00006658,INV0006658,C10438,2024-11-01,194.0,wire,settled
PAY00006659,INV0006659,C10438,2024-12-08,169.15,wire,settled
PAY00006660,INV0006660,C10438,2025-01-04,199.0,card,settled
PAY00006661,INV0006661,C10438,2025-02-02,174.0,wire,settled
PAY00006662,INV0006662,C10438,2025-03-04,174.0,wire,settled
PAY00006663,INV0006663,C10438,2025-04-21,179.1,wire,settled
PAY00006664,INV0006664,C10438,2025-05-02,159.2,card,settled
PAY00006665,INV0006665,C10438,,0.0,,failed
PAY00006666,INV0006666,C10438,2025-07-02,199.0,ach,settled
PAY00006667,INV0006667,C10438,2025-08-02,149.25,card,settled
PAY00006668,INV0006668,C10438,2025-09-02,199.0,ach,settled
PAY00006669,INV0006669,C10439,2023-10-08,39.2,ach,settled
PAY00006670,INV0006670,C10439,2023-11-01,41.65,ach,settled
PAY00006671,INV0006671,C10439,2023-12-16,49.0,ach,settled
PAY00006672,INV0006672,C10439,2024-01-04,39.0,ach,settled
PAY00006673,INV0006673,C10439,2024-02-02,49.0,ach,settled
PAY00006674,INV0006674,C10439,2024-03-01,24.0,card,settled
PAY00006675,INV0006675,C10439,,0.0,,failed
PAY00006676,INV0006676,C10439,2024-05-02,44.0,ach,settled
PAY00006677,INV0006677,C10439,2024-06-08,49.0,card,settled
PAY00006678,INV0006678,C10439,2024-07-03,49.0,wire,settled
PAY00006679,INV0006679,C10439,2024-08-26,39.2,card,settled
PAY00006680,INV0006680,C10439,2024-09-02,49.0,card,settled
PAY00006681,INV0006681,C10439,2024-10-01,41.65,ach,settled
PAY00006682,INV0006682,C10439,2024-11-01,49.0,card,settled
PAY00006683,INV0006683,C10439,2024-12-02,44.1,wire,settled
PAY00006684,INV0006684,C10439,2025-01-02,49.0,ach,settled
PAY00006685,INV0006685,C10439,2025-02-02,49.0,ach,settled
PAY00006686,INV0006686,C10439,2025-03-01,49.0,card,settled
PAY00006687,INV0006687,C10439,2025-04-01,49.0,card,settled
PAY00006688,INV0006688,C10439,2025-05-03,34.0,ach,settled
PAY00006689,INV0006689,C10439,2025-06-02,36.75,card,settled
PAY00006690,INV0006690,C10439,2025-07-02,49.0,ach,settled
PAY00006691,INV0006691,C10439,2025-08-02,49.0,wire,settled
PAY00006692,INV0006692,C10439,2025-09-03,34.0,wire,settled
PAY00006693,INV0006693,C10440,2025-05-01,39.0,ach,settled
PAY00006694,INV0006694,C10440,2025-06-04,36.75,wire,settled
PAY00006695,INV0006695,C10440,2025-07-01,39.2,ach,settled
PAY00006696,INV0006696,C10440,2025-08-02,41.65,card,settled
PAY00006697,INV0006697,C10440,2025-09-03,41.65,ach,settled
PAY00006698,INV0006698,C10441,2023-10-01,199.0,wire,settled
PAY00006699,INV0006699,C10441,2023-11-01,189.0,wire,settled
PAY00006700,INV0006700,C10441,2023-12-04,199.0,wire,settled
PAY00006701,INV0006701,C10441,2024-01-06,199.0,card,settled
PAY00006702,INV0006702,C10441,2024-02-06,169.15,wire,settled
PAY00006703,INV0006703,C10442,2024-03-01,199.0,card,settled
PAY00006704,INV0006704,C10442,2024-04-08,174.0,wire,settled
PAY00006705,INV0006705,C10442,2024-05-04,199.0,card,settled
PAY00006706,INV0006706,C10442,2024-06-01,149.25,wire,settled
PAY00006707,INV0006707,C10442,2024-07-21,169.15,card,settled
PAY00006708,INV0006708,C10442,2024-08-01,174.0,wire,settled
PAY00006709,INV0006709,C10442,2024-09-01,199.0,wire,settled
PAY00006710,INV0006710,C10442,2024-10-16,199.0,ach,settled
PAY00006711,INV0006711,C10442,2024-11-01,169.15,ach,settled
PAY00006712,INV0006712,C10442,2024-12-01,149.25,wire,settled
PAY00006713,INV0006713,C10442,2025-01-01,189.0,wire,settled
PAY00006714,INV0006714,C10442,2025-02-01,199.0,wire,settled
PAY00006715,INV0006715,C10442,2025-02-01,884.0,wire,settled
PAY00006716,INV0006716,C10442,2025-03-08,899.0,ach,settled
PAY00006717,INV0006717,C10442,2025-04-01,764.15,wire,settled
PAY00006718,INV0006718,C10442,2025-05-01,899.0,ach,settled
PAY00006719,INV0006719,C10442,2025-06-01,899.0,ach,settled
PAY00006720,INV0006720,C10442,2025-07-01,899.0,ach,settled
PAY00006721,INV0006721,C10442,2025-08-02,719.2,card,settled
PAY00006722,INV0006722,C10442,2025-09-16,674.25,ach,settled
PAY00006723,INV0006723,C10443,2023-08-01,809.1,card,settled
PAY00006724,INV0006724,C10443,2023-09-03,674.25,ach,settled
PAY00006725,INV0006725,C10443,2023-10-01,884.0,card,settled
PAY00006726,INV0006726,C10443,2023-11-08,899.0,card,settled
PAY00006727,INV0006727,C10443,2023-12-03,809.1,card,settled
PAY00006728,INV0006728,C10443,2024-01-04,764.15,ach,settled
PAY00006729,INV0006729,C10443,2024-02-01,764.15,card,settled
PAY00006730,INV0006730,C10443,2024-03-01,899.0,wire,settled
PAY00006731,INV0006731,C10443,2024-04-03,764.15,wire,settled
PAY00006732,INV0006732,C10443,2024-05-01,674.25,card,settled
PAY00006733,INV0006733,C10443,2024-06-03,809.1,card,settled
PAY00006734,INV0006734,C10443,2024-07-03,719.2,ach,settled
PAY00006735,INV0006735,C10443,2024-08-16,899.0,wire,settled
PAY00006736,INV0006736,C10443,2024-09-11,899.0,ach,settled
PAY00006737,INV0006737,C10443,2024-10-01,764.15,ach,settled
PAY00006738,INV0006738,C10443,2024-11-01,899.0,card,settled
PAY00006739,INV0006739,C10443,2024-12-01,894.0,ach,settled
PAY00006740,INV0006740,C10443,2025-01-02,899.0,card,settled
PAY00006741,INV0006741,C10443,2025-02-01,719.2,ach,settled
PAY00006742,INV0006742,C10443,2025-03-04,899.0,ach,settled
PAY00006743,INV0006743,C10443,2025-04-02,719.2,ach,settled
PAY00006744,INV0006744,C10443,2025-05-01,719.2,wire,settled
PAY00006745,INV0006745,C10443,2025-06-01,874.0,wire,settled
PAY00006746,INV0006746,C10443,2025-07-02,899.0,ach,settled
PAY00006747,INV0006747,C10443,2025-08-02,674.25,ach,settled
PAY00006748,INV0006748,C10443,2025-09-02,809.1,card,settled
PAY00006749,INV0006749,C10444,2025-06-02,49.0,wire,settled
PAY00006750,INV0006750,C10444,2025-07-01,24.0,ach,settled
PAY00006751,INV0006751,C10444,2025-08-08,49.0,ach,settled
PAY00006752,INV0006752,C10444,2025-09-26,49.0,card,settled
PAY00006753,INV0006753,C10445,2025-04-02,189.0,card,settled
PAY00006754,INV0006754,C10445,2025-05-01,179.1,ach,settled
PAY00006755,INV0006755,C10445,2025-06-04,184.0,card,settled
PAY00006756,INV0006756,C10445,2025-07-03,159.2,card,settled
PAY00006757,INV0006757,C10445,2025-08-03,169.15,ach,settled
PAY00006758,INV0006758,C10445,2025-09-01,169.15,ach,settled
PAY00006759,INV0006759,C10446,2024-06-01,184.0,card,settled
PAY00006760,INV0006760,C10446,2024-07-04,184.0,ach,settled
PAY00006761,INV0006761,C10446,2024-08-16,199.0,ach,settled
PAY00006762,INV0006762,C10446,2024-09-01,199.0,wire,settled
PAY00006763,INV0006763,C10446,2024-10-01,189.0,ach,settled
PAY00006764,INV0006764,C10446,2024-11-04,199.0,card,settled
PAY00006765,INV0006765,C10446,2024-12-02,199.0,card,settled
PAY00006766,INV0006766,C10446,2024-12-02,199.0,ach,settled
PAY00006767,INV0006767,C10446,2025-01-04,149.25,wire,settled
PAY00006768,INV0006768,C10446,2025-02-01,194.0,wire,settled
PAY00006769,INV0006769,C10446,2025-03-02,199.0,wire,settled
PAY00006770,INV0006770,C10446,2025-04-01,199.0,wire,settled
PAY00006771,INV0006771,C10446,2025-05-02,159.2,card,settled
PAY00006772,INV0006772,C10446,2025-06-01,184.0,card,settled
PAY00006773,INV0006773,C10446,2025-07-03,149.25,ach,settled
PAY00006774,INV0006774,C10446,2025-08-02,159.2,ach,settled
PAY00006775,INV0006775,C10446,2025-09-06,189.0,wire,settled
PAY00006776,INV0006776,C10447,2025-02-01,39.2,ach,settled
PAY00006777,INV0006777,C10447,2025-03-03,44.1,ach,settled
PAY00006778,INV0006778,C10447,2025-04-01,44.0,ach,settled
PAY00006779,INV0006779,C10447,2025-05-02,36.75,ach,settled
PAY00006780,INV0006780,C10447,2025-06-02,39.2,wire,settled
PAY00006781,INV0006781,C10447,2025-07-02,39.2,wire,settled
PAY00006782,INV0006782,C10447,2025-08-06,49.0,wire,settled
PAY00006783,INV0006783,C10447,2025-09-03,44.0,wire,settled
PAY00006784,INV0006784,C10448,2025-06-03,49.0,wire,settled
PAY00006785,INV0006785,C10448,2025-07-01,41.65,wire,settled
PAY00006786,INV0006786,C10448,2025-08-02,39.2,ach,settled
PAY00006787,INV0006787,C10448,2025-09-01,34.0,ach,settled
PAY00006788,INV0006788,C10449,2024-12-01,49.0,ach,settled
PAY00006789,INV0006789,C10449,2025-01-02,49.0,ach,settled
PAY00006790,INV0006790,C10449,2025-02-08,44.1,card,settled
PAY00006791,INV0006791,C10449,2025-03-16,36.75,ach,settled
PAY00006792,INV0006792,C10449,2025-04-01,39.2,ach,settled
PAY00006793,INV0006793,C10449,2025-05-02,44.1,wire,settled
PAY00006794,INV0006794,C10449,2025-06-11,24.0,card,settled
PAY00006795,INV0006795,C10449,2025-07-02,24.0,wire,settled
PAY00006796,INV0006796,C10449,2025-08-03,36.75,ach,settled
PAY00006797,INV0006797,C10449,2025-09-04,49.0,ach,settled
PAY00006798,INV0006798,C10450,2025-08-01,179.1,wire,settled
PAY00006799,INV0006799,C10450,2025-09-04,199.0,card,settled
PAY00006800,INV0006800,C10451,2025-02-02,34.0,card,settled
PAY00006801,INV0006801,C10451,2025-03-06,49.0,wire,settled
PAY00006802,INV0006802,C10451,2025-04-03,49.0,ach,settled
PAY00006803,INV0006803,C10451,2025-05-11,36.75,wire,settled
PAY00006804,INV0006804,C10451,2025-06-03,44.0,wire,settled
PAY00006805,INV0006805,C10451,2025-07-01,36.75,card,settled
PAY00006806,INV0006806,C10451,2025-08-02,39.2,card,settled
PAY00006807,INV0006807,C10451,2025-09-04,894.0,wire,settled
PAY00006808,INV0006808,C10452,2024-03-03,199.0,wire,settled
PAY00006809,INV0006809,C10452,2024-04-16,174.0,ach,settled
PAY00006810,INV0006810,C10452,2024-05-01,174.0,ach,settled
PAY00006811,INV0006811,C10452,2024-06-03,159.2,wire,settled
PAY00006812,INV0006812,C10452,2024-07-06,179.1,card,settled
PAY00006813,INV0006813,C10452,2024-08-01,184.0,ach,settled
PAY00006814,INV0006814,C10452,2024-09-01,199.0,ach,settled
PAY00006815,INV0006815,C10452,2024-10-01,184.0,card,settled
PAY00006816,INV0006816,C10452,2024-11-04,194.0,wire,settled
PAY00006817,INV0006817,C10452,2024-12-11,194.0,card,settled
PAY00006818,INV0006818,C10452,2025-01-16,184.0,ach,settled
PAY00006819,INV0006819,C10452,2025-02-02,199.0,ach,settled
PAY00006820,INV0006820,C10452,2025-03-01,194.0,ach,settled
PAY00006821,INV0006821,C10452,2025-04-01,149.25,card,settled
PAY00006822,INV0006822,C10452,,0.0,,failed
PAY00006823,INV0006823,C10452,2025-06-01,199.0,wire,settled
PAY00006824,INV0006824,C10452,2025-07-01,194.0,wire,settled
PAY00006825,INV0006825,C10452,2025-08-02,199.0,ach,settled
PAY00006826,INV0006826,C10452,2025-09-02,199.0,ach,settled
PAY00006827,INV0006827,C10453,2024-08-08,49.0,card,settled
PAY00006828,INV0006828,C10453,2024-09-01,24.0,wire,settled
PAY00006829,INV0006829,C10453,2024-10-06,49.0,wire,settled
PAY00006830,INV0006830,C10453,2024-11-01,39.2,card,settled
PAY00006831,INV0006831,C10453,2024-12-02,49.0,card,settled
PAY00006832,INV0006832,C10453,2025-01-01,49.0,wire,settled
PAY00006833,INV0006833,C10453,2025-02-04,36.75,ach,settled
PAY00006834,INV0006834,C10453,2025-03-04,39.2,wire,settled
PAY00006835,INV0006835,C10453,2025-04-01,34.0,wire,settled
PAY00006836,INV0006836,C10453,2025-05-16,39.2,ach,settled
PAY00006837,INV0006837,C10454,2023-04-02,174.0,wire,settled
PAY00006838,INV0006838,C10454,2023-05-01,199.0,ach,settled
PAY00006839,INV0006839,C10454,2023-06-01,194.0,card,settled
PAY00006840,INV0006840,C10454,2023-07-01,199.0,wire,settled
PAY00006841,INV0006841,C10454,2023-08-02,174.0,wire,settled
PAY00006842,INV0006842,C10454,2023-09-01,179.1,wire,settled
PAY00006843,INV0006843,C10454,2023-10-04,189.0,ach,settled
PAY00006844,INV0006844,C10454,2023-11-01,169.15,card,settled
PAY00006845,INV0006845,C10454,2023-12-08,199.0,ach,settled
PAY00006846,INV0006846,C10454,2024-01-03,149.25,wire,settled
PAY00006847,INV0006847,C10454,2024-02-02,189.0,wire,settled
PAY00006848,INV0006848,C10454,2024-03-03,169.15,card,settled
PAY00006849,INV0006849,C10454,2024-04-01,199.0,wire,settled
PAY00006850,INV0006850,C10454,2024-05-04,159.2,wire,settled
PAY00006851,INV0006851,C10455,2025-06-03,41.65,ach,settled
PAY00006852,INV0006852,C10455,2025-07-01,39.0,card,settled
PAY00006853,INV0006853,C10455,2025-08-11,39.2,ach,settled
PAY00006854,INV0006854,C10455,2025-09-16,49.0,ach,settled
PAY00006855,INV0006855,C10456,2024-08-11,719.2,card,settled
PAY00006856,INV0006856,C10456,2024-09-02,899.0,wire,settled
PAY00006857,INV0006857,C10456,2024-10-08,674.25,card,settled
PAY00006858,INV0006858,C10456,2024-11-02,874.0,card,settled
PAY00006859,INV0006859,C10456,2024-12-08,809.1,wire,settled
PAY00006860,INV0006860,C10456,2025-01-04,764.15,card,settled
PAY00006861,INV0006861,C10456,2025-02-04,874.0,card,settled
PAY00006862,INV0006862,C10456,2025-03-01,894.0,card,settled
PAY00006863,INV0006863,C10456,2025-04-03,719.2,wire,settled
PAY00006864,INV0006864,C10456,2025-05-16,874.0,card,settled
PAY00006865,INV0006865,C10456,2025-06-01,874.0,wire,settled
PAY00006866,INV0006866,C10456,2025-07-01,899.0,wire,settled
PAY00006867,INV0006867,C10456,2025-08-01,809.1,wire,settled
PAY00006868,INV0006868,C10456,2025-09-01,809.1,card,settled
PAY00006869,INV0006869,C10457,2025-06-01,36.75,card,settled
PAY00006870,INV0006870,C10457,2025-07-31,49.0,card,settled
PAY00006871,INV0006871,C10457,2025-08-01,41.65,card,settled
PAY00006872,INV0006872,C10457,2025-09-08,44.1,card,settled
PAY00006873,INV0006873,C10458,2023-06-02,24.0,card,settled
PAY00006874,INV0006874,C10458,2023-07-02,39.0,ach,settled
PAY00006875,INV0006875,C10458,2023-08-02,34.0,card,settled
PAY00006876,INV0006876,C10458,2023-09-03,49.0,wire,settled
PAY00006877,INV0006877,C10458,2023-10-03,44.1,ach,settled
PAY00006878,INV0006878,C10458,2023-11-08,34.0,ach,settled
PAY00006879,INV0006879,C10458,2023-12-06,49.0,ach,settled
PAY00006880,INV0006880,C10458,2024-01-01,36.75,card,settled
PAY00006881,INV0006881,C10458,2024-02-01,49.0,wire,settled
PAY00006882,INV0006882,C10458,2024-03-01,44.1,card,settled
PAY00006883,INV0006883,C10458,2024-04-02,49.0,card,settled
PAY00006884,INV0006884,C10458,2024-05-01,39.2,card,settled
PAY00006885,INV0006885,C10458,2024-06-01,44.1,wire,settled
PAY00006886,INV0006886,C10458,2024-07-03,39.0,wire,settled
PAY00006887,INV0006887,C10458,2024-08-03,39.0,ach,settled
PAY00006888,INV0006888,C10458,2024-09-03,39.0,wire,settled
PAY00006889,INV0006889,C10458,2024-10-16,49.0,card,settled
PAY00006890,INV0006890,C10458,2024-11-01,49.0,card,settled
PAY00006891,INV0006891,C10458,2024-12-01,49.0,wire,settled
PAY00006892,INV0006892,C10458,2025-01-01,44.1,ach,settled
PAY00006893,INV0006893,C10458,2025-02-02,36.75,ach,settled
PAY00006894,INV0006894,C10458,2025-03-08,49.0,wire,settled
PAY00006895,INV0006895,C10458,2025-04-01,41.65,card,settled
PAY00006896,INV0006896,C10458,2025-05-04,36.75,card,settled
PAY00006897,INV0006897,C10458,2025-06-01,41.65,ach,settled
PAY00006898,INV0006898,C10458,2025-07-02,39.2,card,settled
PAY00006899,INV0006899,C10458,2025-08-03,39.2,wire,settled
PAY00006900,INV0006900,C10458,2025-09-01,39.0,wire,settled
PAY00006901,INV0006901,C10459,2023-09-01,199.0,card,settled
PAY00006902,INV0006902,C10459,2023-10-26,199.0,wire,settled
PAY00006903,INV0006903,C10459,2023-11-01,179.1,wire,settled
PAY00006904,INV0006904,C10459,2023-12-03,189.0,wire,settled
PAY00006905,INV0006905,C10459,2024-01-06,199.0,ach,settled
PAY00006906,INV0006906,C10459,2024-02-06,184.0,card,settled
PAY00006907,INV0006907,C10459,2024-03-01,199.0,card,settled
PAY00006908,INV0006908,C10459,2024-03-11,24.0,card,settled
PAY00006909,INV0006909,C10459,2024-04-01,39.0,card,settled
