invoice_id,subscription_id,customer_id,invoice_date,amount,discount_type,discount_value,net_amount,currency
INV0005743,S000438,C10379,2023-07-01,49.0,,0.0,49.0,USD
INV0005744,S000438,C10379,2023-08-01,49.0,,0.0,49.0,USD
INV0005745,S000438,C10379,2023-09-01,49.0,PERCENT,12.25,36.75,USD
INV0005746,S000438,C10379,2023-10-01,49.0,PERCENT,7.35,41.65,USD
INV0005747,S000438,C10379,2023-11-01,49.0,AMOUNT,15.0,34.0,USD
INV0005748,S000438,C10379,2023-12-01,49.0,PERCENT,4.9,44.1,USD
INV0005749,S000438,C10379,2024-01-01,49.0,PERCENT,9.8,39.2,USD
INV0005750,S000438,C10379,2024-02-01,49.0,PERCENT,7.35,41.65,USD
INV0005751,S000438,C10379,2024-03-01,49.0,PERCENT,12.25,36.75,USD
INV0005752,S000438,C10379,2024-04-01,49.0,,0.0,49.0,USD
INV0005753,S000438,C10379,2024-05-01,49.0,,0.0,49.0,USD
INV0005754,S000438,C10379,2024-06-01,49.0,AMOUNT,10.0,39.0,USD
INV0005755,S000438,C10379,2024-07-01,49.0,PERCENT,12.25,36.75,USD
INV0005756,S000438,C10379,2024-08-01,49.0,AMOUNT,15.0,34.0,USD
INV0005757,S000438,C10379,2024-09-01,49.0,PERCENT,4.9,44.1,USD
INV0005758,S000438,C10379,2024-10-01,49.0,PERCENT,7.35,41.65,USD
INV0005759,S000438,C10379,2024-11-01,49.0,PERCENT,7.35,41.65,USD
INV0005760,S000438,C10379,2024-12-01,49.0,AMOUNT,25.0,24.0,USD
INV0005761,S000438,C10379,2025-01-01,49.0,PERCENT,7.35,41.65,USD
INV0005762,S000438,C10379,2025-02-01,49.0,PERCENT,4.9,44.1,USD
INV0005763,S000438,C10379,2025-03-01,49.0,AMOUNT,25.0,24.0,USD
INV0005764,S000438,C10379,2025-04-01,49.0,,0.0,49.0,USD
INV0005765,S000438,C10379,2025-05-01,49.0,PERCENT,4.9,44.1,USD
INV0005766,S000438,C10379,2025-06-01,49.0,,0.0,49.0,USD
INV0005767,S000438,C10379,2025-07-01,49.0,PERCENT,7.35,41.65,USD
INV0005768,S000438,C10379,2025-08-01,49.0,PERCENT,9.8,39.2,USD
INV0005769,S000438,C10379,2025-09-01,49.0,AMOUNT,15.0,34.0,USD
INV0005770,S000439,C10380,2024-02-01,49.0,,0.0,49.0,USD
INV0005771,S000439,C10380,2024-03-01,49.0,PERCENT,9.8,39.2,USD
INV0005772,S000439,C10380,2024-04-01,49.0,AMOUNT,5.0,44.0,USD
INV0005773,S000439,C10380,2024-05-01,49.0,AMOUNT,5.0,44.0,USD
INV0005774,S000439,C10380,2024-06-01,49.0,PERCENT,9.8,39.2,USD
INV0005775,S000439,C10380,2024-07-01,49.0,PERCENT,7.35,41.65,USD
INV0005776,S000439,C10380,2024-08-01,49.0,PERCENT,7.35,41.65,USD
INV0005777,S000439,C10380,2024-09-01,49.0,AMOUNT,25.0,24.0,USD
INV0005778,S000439,C10380,2024-10-01,49.0,AMOUNT,25.0,24.0,USD
INV0005779,S000439,C10380,2024-11-01,49.0,AMOUNT,25.0,24.0,USD
INV0005780,S000439,C10380,2024-12-01,49.0,PERCENT,4.9,44.1,USD
INV0005781,S000439,C10380,2025-01-01,49.0,AMOUNT,10.0,39.0,USD
INV0005782,S000439,C10380,2025-02-01,49.0,AMOUNT,15.0,34.0,USD
INV0005783,S000440,C10381,2025-07-01,49.0,AMOUNT,15.0,34.0,USD
INV0005784,S000440,C10381,2025-08-01,49.0,AMOUNT,5.0,44.0,USD
INV0005785,S000441,C10381,2025-09-01,199.0,PERCENT,39.8,159.2,USD
INV0005786,S000442,C10382,2023-09-01,49.0,,0.0,49.0,USD
INV0005787,S000442,C10382,2023-10-01,49.0,AMOUNT,10.0,39.0,USD
INV0005788,S000442,C10382,2023-11-01,49.0,PERCENT,12.25,36.75,USD
INV0005789,S000442,C10382,2023-12-01,49.0,,0.0,49.0,USD
INV0005790,S000442,C10382,2024-01-01,49.0,AMOUNT,15.0,34.0,USD
INV0005791,S000442,C10382,2024-02-01,49.0,PERCENT,4.9,44.1,USD
INV0005792,S000442,C10382,2024-03-01,49.0,PERCENT,9.8,39.2,USD
INV0005793,S000442,C10382,2024-04-01,49.0,PERCENT,4.9,44.1,USD
INV0005794,S000442,C10382,2024-05-01,49.0,PERCENT,7.35,41.65,USD
INV0005795,S000442,C10382,2024-06-01,49.0,,0.0,49.0,USD
INV0005796,S000442,C10382,2024-07-01,49.0,AMOUNT,10.0,39.0,USD
INV0005797,S000442,C10382,2024-08-01,49.0,AMOUNT,15.0,34.0,USD
INV0005798,S000442,C10382,2024-09-01,49.0,,0.0,49.0,USD
INV0005799,S000442,C10382,2024-10-01,49.0,AMOUNT,25.0,24.0,USD
INV0005800,S000442,C10382,2024-11-01,49.0,AMOUNT,10.0,39.0,USD
INV0005801,S000442,C10382,2024-12-01,49.0,PERCENT,9.8,39.2,USD
INV0005802,S000442,C10382,2025-01-01,49.0,AMOUNT,15.0,34.0,USD
INV0005803,S000442,C10382,2025-02-01,49.0,PERCENT,4.9,44.1,USD
INV0005804,S000442,C10382,2025-03-01,49.0,PERCENT,4.9,44.1,USD
INV0005805,S000442,C10382,2025-04-01,49.0,AMOUNT,25.0,24.0,USD
INV0005806,S000442,C10382,2025-05-01,49.0,AMOUNT,15.0,34.0,USD
INV0005807,S000442,C10382,2025-06-01,49.0,,0.0,49.0,USD
INV0005808,S000442,C10382,2025-07-01,49.0,PERCENT,4.9,44.1,USD
INV0005809,S000442,C10382,2025-08-01,49.0,AMOUNT,15.0,34.0,USD
INV0005810,S000442,C10382,2025-09-01,49.0,,0.0,49.0,USD
INV0005811,S000443,C10383,2025-07-01,49.0,,0.0,49.0,USD
INV0005812,S000443,C10383,2025-08-01,49.0,,0.0,49.0,USD
INV0005813,S000443,C10383,2025-09-01,49.0,,0.0,49.0,USD
INV0005814,S000444,C10384,2023-03-01,899.0,,0.0,899.0,USD
INV0005815,S000444,C10384,2023-04-01,899.0,,0.0,899.0,USD
INV0005816,S000444,C10384,2023-05-01,899.0,PERCENT,89.9,809.1,USD
INV0005817,S000444,C10384,2023-06-01,899.0,AMOUNT,25.0,874.0,USD
INV0005818,S000444,C10384,2023-07-01,899.0,PERCENT,179.8,719.2,USD
INV0005819,S000444,C10384,2023-08-01,899.0,,0.0,899.0,USD
INV0005820,S000444,C10384,2023-09-01,899.0,,0.0,899.0,USD
INV0005821,S000444,C10384,2023-10-01,899.0,AMOUNT,10.0,889.0,USD
INV0005822,S000444,C10384,2023-11-01,899.0,PERCENT,134.85,764.15,USD
INV0005823,S000444,C10384,2023-12-01,899.0,PERCENT,179.8,719.2,USD
INV0005824,S000444,C10384,2024-01-01,899.0,,0.0,899.0,USD
INV0005825,S000444,C10384,2024-02-01,899.0,AMOUNT,10.0,889.0,USD
INV0005826,S000444,C10384,2024-03-01,899.0,,0.0,899.0,USD
INV0005827,S000444,C10384,2024-04-01,899.0,,0.0,899.0,USD
INV0005828,S000444,C10384,2024-05-01,899.0,PERCENT,179.8,719.2,USD
INV0005829,S000444,C10384,2024-06-01,899.0,AMOUNT,5.0,894.0,USD
INV0005830,S000444,C10384,2024-07-01,899.0,,0.0,899.0,USD
INV0005831,S000444,C10384,2024-08-01,899.0,PERCENT,89.9,809.1,USD
INV0005832,S000444,C10384,2024-09-01,899.0,PERCENT,224.75,674.25,USD
INV0005833,S000444,C10384,2024-10-01,899.0,PERCENT,89.9,809.1,USD
INV0005834,S000444,C10384,2024-11-01,899.0,,0.0,899.0,USD
INV0005835,S000444,C10384,2024-12-01,899.0,AMOUNT,25.0,874.0,USD
INV0005836,S000444,C10384,2025-01-01,899.0,,0.0,899.0,USD
INV0005837,S000444,C10384,2025-02-01,899.0,AMOUNT,25.0,874.0,USD
INV0005838,S000444,C10384,2025-03-01,899.0,PERCENT,224.75,674.25,USD
INV0005839,S000444,C10384,2025-04-01,899.0,,0.0,899.0,USD
INV0005840,S000444,C10384,2025-05-01,899.0,AMOUNT,25.0,874.0,USD
INV0005841,S000444,C10384,2025-06-01,899.0,PERCENT,89.9,809.1,USD
INV0005842,S000444,C10384,2025-07-01,899.0,,0.0,899.0,USD
INV0005843,S000444,C10384,2025-08-01,899.0,,0.0,899.0,USD
INV0005844,S000444,C10384,2025-09-01,899.0,,0.0,899.0,USD
INV0005845,S000445,C10385,2023-08-01,49.0,,0.0,49.0,USD
INV0005846,S000445,C10385,2023-09-01,49.0,,0.0,49.0,USD
INV0005847,S000445,C10385,2023-10-01,49.0,,0.0,49.0,USD
INV0005848,S000445,C10385,2023-11-01,49.0,,0.0,49.0,USD
INV0005849,S000445,C10385,2023-12-01,49.0,AMOUNT,25.0,24.0,USD
INV0005850,S000445,C10385,2024-01-01,49.0,AMOUNT,10.0,39.0,USD
INV0005851,S000445,C10385,2024-02-01,49.0,AMOUNT,10.0,39.0,USD
INV0005852,S000445,C10385,2024-03-01,49.0,PERCENT,4.9,44.1,USD
INV0005853,S000445,C10385,2024-04-01,49.0,PERCENT,9.8,39.2,USD
INV0005854,S000445,C10385,2024-05-01,49.0,PERCENT,12.25,36.75,USD
INV0005855,S000445,C10385,2024-06-01,49.0,AMOUNT,5.0,44.0,USD
INV0005856,S000445,C10385,2024-07-01,49.0,PERCENT,4.9,44.1,USD
INV0005857,S000446,C10385,2024-07-01,49.0,PERCENT,7.35,41.65,USD
INV0005858,S000446,C10385,2024-08-01,49.0,AMOUNT,5.0,44.0,USD
INV0005859,S000446,C10385,2024-09-01,49.0,PERCENT,9.8,39.2,USD
INV0005860,S000446,C10385,2024-10-01,49.0,PERCENT,9.8,39.2,USD
INV0005861,S000446,C10385,2024-11-01,49.0,AMOUNT,15.0,34.0,USD
INV0005862,S000446,C10385,2024-12-01,49.0,,0.0,49.0,USD
INV0005863,S000446,C10385,2025-01-01,49.0,AMOUNT,25.0,24.0,USD
INV0005864,S000446,C10385,2025-02-01,49.0,,0.0,49.0,USD
INV0005865,S000446,C10385,2025-03-01,49.0,PERCENT,7.35,41.65,USD
INV0005866,S000446,C10385,2025-04-01,49.0,AMOUNT,15.0,34.0,USD
INV0005867,S000446,C10385,2025-05-01,49.0,AMOUNT,25.0,24.0,USD
INV0005868,S000446,C10385,2025-06-01,49.0,,0.0,49.0,USD
INV0005869,S000446,C10385,2025-07-01,49.0,AMOUNT,25.0,24.0,USD
INV0005870,S000446,C10385,2025-08-01,49.0,AMOUNT,25.0,24.0,USD
INV0005871,S000446,C10385,2025-09-01,49.0,PERCENT,4.9,44.1,USD
INV0005872,S000447,C10386,2023-04-01,899.0,AMOUNT,15.0,884.0,USD
INV0005873,S000447,C10386,2023-05-01,899.0,AMOUNT,25.0,874.0,USD
INV0005874,S000447,C10386,2023-06-01,899.0,,0.0,899.0,USD
INV0005875,S000447,C10386,2023-07-01,899.0,,0.0,899.0,USD
INV0005876,S000447,C10386,2023-08-01,899.0,AMOUNT,25.0,874.0,USD
INV0005877,S000447,C10386,2023-09-01,899.0,PERCENT,179.8,719.2,USD
INV0005878,S000447,C10386,2023-10-01,899.0,AMOUNT,10.0,889.0,USD
INV0005879,S000447,C10386,2023-11-01,899.0,,0.0,899.0,USD
INV0005880,S000447,C10386,2023-12-01,899.0,PERCENT,179.8,719.2,USD
INV0005881,S000447,C10386,2024-01-01,899.0,AMOUNT,25.0,874.0,USD
INV0005882,S000447,C10386,2024-02-01,899.0,,0.0,899.0,USD
INV0005883,S000447,C10386,2024-03-01,899.0,PERCENT,89.9,809.1,USD
INV0005884,S000447,C10386,2024-04-01,899.0,,0.0,899.0,USD
INV0005885,S000447,C10386,2024-05-01,899.0,,0.0,899.0,USD
INV0005886,S000447,C10386,2024-06-01,899.0,PERCENT,89.9,809.1,USD
INV0005887,S000447,C10386,2024-07-01,899.0,,0.0,899.0,USD
INV0005888,S000447,C10386,2024-08-01,899.0,PERCENT,224.75,674.25,USD
INV0005889,S000447,C10386,2024-09-01,899.0,PERCENT,224.75,674.25,USD
INV0005890,S000447,C10386,2024-10-01,899.0,PERCENT,89.9,809.1,USD
INV0005891,S000447,C10386,2024-11-01,899.0,PERCENT,179.8,719.2,USD
INV0005892,S000447,C10386,2024-12-01,899.0,,0.0,899.0,USD
INV0005893,S000447,C10386,2025-01-01,899.0,PERCENT,134.85,764.15,USD
INV0005894,S000447,C10386,2025-02-01,899.0,PERCENT,179.8,719.2,USD
INV0005895,S000447,C10386,2025-03-01,899.0,PERCENT,179.8,719.2,USD
INV0005896,S000447,C10386,2025-04-01,899.0,,0.0,899.0,USD
INV0005897,S000447,C10386,2025-05-01,899.0,,0.0,899.0,USD
INV0005898,S000447,C10386,2025-06-01,899.0,PERCENT,134.85,764.15,USD
INV0005899,S000447,C10386,2025-07-01,899.0,AMOUNT,5.0,894.0,USD
INV0005900,S000447,C10386,2025-08-01,899.0,,0.0,899.0,USD
INV0005901,S000447,C10386,2025-09-01,899.0,AMOUNT,10.0,889.0,USD
INV0005902,S000448,C10387,2024-12-01,49.0,PERCENT,12.25,36.75,USD
INV0005903,S000448,C10387,2025-01-01,49.0,,0.0,49.0,USD
INV0005904,S000448,C10387,2025-02-01,49.0,AMOUNT,10.0,39.0,USD
INV0005905,S000448,C10387,2025-03-01,49.0,,0.0,49.0,USD
INV0005906,S000448,C10387,2025-04-01,49.0,PERCENT,7.35,41.65,USD
INV0005907,S000448,C10387,2025-05-01,49.0,AMOUNT,10.0,39.0,USD
INV0005908,S000448,C10387,2025-06-01,49.0,PERCENT,9.8,39.2,USD
INV0005909,S000448,C10387,2025-07-01,49.0,,0.0,49.0,USD
INV0005910,S000448,C10387,2025-08-01,49.0,,0.0,49.0,USD
INV0005911,S000448,C10387,2025-09-01,49.0,PERCENT,4.9,44.1,USD
INV0005912,S000449,C10388,2024-03-01,49.0,AMOUNT,5.0,44.0,USD
INV0005913,S000449,C10388,2024-04-01,49.0,AMOUNT,10.0,39.0,USD
INV0005914,S000449,C10388,2024-05-01,49.0,AMOUNT,10.0,39.0,USD
INV0005915,S000449,C10388,2024-06-01,49.0,AMOUNT,5.0,44.0,USD
INV0005916,S000450,C10388,2024-06-01,49.0,,0.0,49.0,USD
INV0005917,S000450,C10388,2024-07-01,49.0,AMOUNT,5.0,44.0,USD
INV0005918,S000450,C10388,2024-08-01,49.0,,0.0,49.0,USD
INV0005919,S000450,C10388,2024-09-01,49.0,AMOUNT,10.0,39.0,USD
INV0005920,S000450,C10388,2024-10-01,49.0,PERCENT,9.8,39.2,USD
INV0005921,S000450,C10388,2024-11-01,49.0,PERCENT,4.9,44.1,USD
INV0005922,S000450,C10388,2024-12-01,49.0,PERCENT,4.9,44.1,USD
INV0005923,S000450,C10388,2025-01-01,49.0,AMOUNT,15.0,34.0,USD
INV0005924,S000450,C10388,2025-02-01,49.0,,0.0,49.0,USD
INV0005925,S000450,C10388,2025-03-01,49.0,,0.0,49.0,USD
INV0005926,S000450,C10388,2025-04-01,49.0,PERCENT,12.25,36.75,USD
INV0005927,S000450,C10388,2025-05-01,49.0,AMOUNT,25.0,24.0,USD
INV0005928,S000450,C10388,2025-06-01,49.0,AMOUNT,10.0,39.0,USD
INV0005929,S000450,C10388,2025-07-01,49.0,PERCENT,9.8,39.2,USD
INV0005930,S000450,C10388,2025-08-01,49.0,PERCENT,4.9,44.1,USD
INV0005931,S000450,C10388,2025-09-01,49.0,,0.0,49.0,USD
INV0005932,S000451,C10389,2025-06-01,49.0,PERCENT,4.9,44.1,USD
INV0005933,S000451,C10389,2025-07-01,49.0,AMOUNT,10.0,39.0,USD
INV0005934,S000451,C10389,2025-08-01,49.0,,0.0,49.0,USD
INV0005935,S000451,C10389,2025-09-01,49.0,,0.0,49.0,USD
INV0005936,S000452,C10390,2025-04-01,49.0,,0.0,49.0,USD
INV0005937,S000452,C10390,2025-05-01,49.0,,0.0,49.0,USD
INV0005938,S000452,C10390,2025-06-01,49.0,,0.0,49.0,USD
INV0005939,S000452,C10390,2025-07-01,49.0,AMOUNT,5.0,44.0,USD
INV0005940,S000452,C10390,2025-08-01,49.0,AMOUNT,15.0,34.0,USD
INV0005941,S000452,C10390,2025-09-01,49.0,,0.0,49.0,USD
INV0005942,S000453,C10391,2023-03-01,49.0,AMOUNT,5.0,44.0,USD
INV0005943,S000453,C10391,2023-04-01,49.0,AMOUNT,15.0,34.0,USD
INV0005944,S000453,C10391,2023-05-01,49.0,PERCENT,4.9,44.1,USD
INV0005945,S000453,C10391,2023-06-01,49.0,AMOUNT,5.0,44.0,USD
INV0005946,S000453,C10391,2023-07-01,49.0,AMOUNT,15.0,34.0,USD
INV0005947,S000453,C10391,2023-08-01,49.0,PERCENT,9.8,39.2,USD
INV0005948,S000453,C10391,2023-09-01,49.0,AMOUNT,15.0,34.0,USD
INV0005949,S000453,C10391,2023-10-01,49.0,PERCENT,4.9,44.1,USD
INV0005950,S000453,C10391,2023-11-01,49.0,PERCENT,12.25,36.75,USD
INV0005951,S000453,C10391,2023-12-01,49.0,AMOUNT,15.0,34.0,USD
INV0005952,S000453,C10391,2024-01-01,49.0,,0.0,49.0,USD
INV0005953,S000453,C10391,2024-02-01,49.0,,0.0,49.0,USD
INV0005954,S000453,C10391,2024-03-01,49.0,AMOUNT,5.0,44.0,USD
INV0005955,S000453,C10391,2024-04-01,49.0,AMOUNT,25.0,24.0,USD
INV0005956,S000453,C10391,2024-05-01,49.0,AMOUNT,5.0,44.0,USD
INV0005957,S000453,C10391,2024-06-01,49.0,PERCENT,4.9,44.1,USD
INV0005958,S000453,C10391,2024-07-01,49.0,PERCENT,9.8,39.2,USD
INV0005959,S000453,C10391,2024-08-01,49.0,PERCENT,4.9,44.1,USD
INV0005960,S000453,C10391,2024-09-01,49.0,,0.0,49.0,USD
INV0005961,S000453,C10391,2024-10-01,49.0,PERCENT,7.35,41.65,USD
INV0005962,S000453,C10391,2024-11-01,49.0,AMOUNT,10.0,39.0,USD
INV0005963,S000453,C10391,2024-12-01,49.0,,0.0,49.0,USD
INV0005964,S000453,C10391,2025-01-01,49.0,,0.0,49.0,USD
INV0005965,S000453,C10391,2025-02-01,49.0,AMOUNT,15.0,34.0,USD
INV0005966,S000453,C10391,2025-03-01,49.0,,0.0,49.0,USD
INV0005967,S000453,C10391,2025-04-01,49.0,,0.0,49.0,USD
INV0005968,S000453,C10391,2025-05-01,49.0,PERCENT,4.9,44.1,USD
INV0005969,S000453,C10391,2025-06-01,49.0,PERCENT,12.25,36.75,USD
INV0005970,S000453,C10391,2025-07-01,49.0,PERCENT,12.25,36.75,USD
INV0005971,S000453,C10391,2025-08-01,49.0,PERCENT,12.25,36.75,USD
INV0005972,S000453,C10391,2025-09-01,49.0,,0.0,49.0,USD
INV0005973,S000454,C10392,2023-04-01,199.0,,0.0,199.0,USD
INV0005974,S000454,C10392,2023-05-01,199.0,AMOUNT,10.0,189.0,USD
INV0005975,S000454,C10392,2023-06-01,199.0,AMOUNT,10.0,189.0,USD
INV0005976,S000454,C10392,2023-07-01,199.0,,0.0,199.0,USD
INV0005977,S000454,C10392,2023-08-01,199.0,,0.0,199.0,USD
INV0005978,S000454,C10392,2023-09-01,199.0,AMOUNT,10.0,189.0,USD
INV0005979,S000454,C10392,2023-10-01,199.0,PERCENT,39.8,159.2,USD
INV0005980,S000454,C10392,2023-11-01,199.0,AMOUNT,15.0,184.0,USD
INV0005981,S000454,C10392,2023-12-01,199.0,AMOUNT,25.0,174.0,USD
INV0005982,S000454,C10392,2024-01-01,199.0,,0.0,199.0,USD
INV0005983,S000454,C10392,2024-02-01,199.0,AMOUNT,5.0,194.0,USD
INV0005984,S000454,C10392,2024-03-01,199.0,,0.0,199.0,USD
INV0005985,S000454,C10392,2024-04-01,199.0,AMOUNT,15.0,184.0,USD
INV0005986,S000454,C10392,2024-05-01,199.0,PERCENT,49.75,149.25,USD
INV0005987,S000454,C10392,2024-06-01,199.0,PERCENT,29.85,169.15,USD
INV0005988,S000454,C10392,2024-07-01,199.0,AMOUNT,25.0,174.0,USD
INV0005989,S000454,C10392,2024-08-01,199.0,AMOUNT,5.0,194.0,USD
INV0005990,S000454,C10392,2024-09-01,199.0,,0.0,199.0,USD
INV0005991,S000454,C10392,2024-10-01,199.0,PERCENT,19.9,179.1,USD
INV0005992,S000454,C10392,2024-11-01,199.0,AMOUNT,5.0,194.0,USD
INV0005993,S000454,C10392,2024-12-01,199.0,,0.0,199.0,USD
INV0005994,S000454,C10392,2025-01-01,199.0,PERCENT,49.75,149.25,USD
INV0005995,S000454,C10392,2025-02-01,199.0,AMOUNT,5.0,194.0,USD
INV0005996,S000454,C10392,2025-03-01,199.0,AMOUNT,15.0,184.0,USD
INV0005997,S000454,C10392,2025-04-01,199.0,,0.0,199.0,USD
INV0005998,S000454,C10392,2025-05-01,199.0,,0.0,199.0,USD
INV0005999,S000454,C10392,2025-06-01,199.0,,0.0,199.0,USD
INV0006000,S000454,C10392,2025-07-01,199.0,PERCENT,29.85,169.15,USD
INV0006001,S000454,C10392,2025-08-01,199.0,PERCENT,19.9,179.1,USD
INV0006002,S000454,C10392,2025-09-01,199.0,AMOUNT,10.0,189.0,USD
INV0006003,S000455,C10393,2024-03-01,49.0,AMOUNT,15.0,34.0,USD
INV0006004,S000455,C10393,2024-04-01,49.0,PERCENT,4.9,44.1,USD
INV0006005,S000455,C10393,2024-05-01,49.0,AMOUNT,25.0,24.0,USD
INV0006006,S000455,C10393,2024-06-01,49.0,,0.0,49.0,USD
INV0006007,S000455,C10393,2024-07-01,49.0,PERCENT,9.8,39.2,USD
INV0006008,S000455,C10393,2024-08-01,49.0,,0.0,49.0,USD
INV0006009,S000455,C10393,2024-09-01,49.0,,0.0,49.0,USD
INV0006010,S000455,C10393,2024-10-01,49.0,,0.0,49.0,USD
INV0006011,S000455,C10393,2024-11-01,49.0,,0.0,49.0,USD
INV0006012,S000455,C10393,2024-12-01,49.0,,0.0,49.0,USD
INV0006013,S000455,C10393,2025-01-01,49.0,,0.0,49.0,USD
INV0006014,S000455,C10393,2025-02-01,49.0,,0.0,49.0,USD
INV0006015,S000455,C10393,2025-03-01,49.0,,0.0,49.0,USD
INV0006016,S000455,C10393,2025-04-01,49.0,,0.0,49.0,USD
INV0006017,S000455,C10393,2025-05-01,49.0,AMOUNT,15.0,34.0,USD
INV0006018,S000455,C10393,2025-06-01,49.0,PERCENT,9.8,39.2,USD
INV0006019,S000455,C10393,2025-07-01,49.0,,0.0,49.0,USD
INV0006020,S000455,C10393,2025-08-01,49.0,,0.0,49.0,USD
INV0006021,S000455,C10393,2025-09-01,49.0,PERCENT,9.8,39.2,USD
INV0006022,S000456,C10394,2023-01-01,199.0,AMOUNT,10.0,189.0,USD
INV0006023,S000456,C10394,2023-02-01,199.0,AMOUNT,15.0,184.0,USD
INV0006024,S000456,C10394,2023-03-01,199.0,AMOUNT,15.0,184.0,USD
INV0006025,S000456,C10394,2023-04-01,199.0,PERCENT,29.85,169.15,USD
INV0006026,S000456,C10394,2023-05-01,199.0,PERCENT,19.9,179.1,USD
INV0006027,S000456,C10394,2023-06-01,199.0,AMOUNT,25.0,174.0,USD
INV0006028,S000456,C10394,2023-07-01,199.0,AMOUNT,5.0,194.0,USD
INV0006029,S000456,C10394,2023-08-01,199.0,AMOUNT,10.0,189.0,USD
INV0006030,S000456,C10394,2023-09-01,199.0,PERCENT,29.85,169.15,USD
INV0006031,S000456,C10394,2023-10-01,199.0,PERCENT,49.75,149.25,USD
INV0006032,S000456,C10394,2023-11-01,199.0,PERCENT,29.85,169.15,USD
INV0006033,S000456,C10394,2023-12-01,199.0,PERCENT,39.8,159.2,USD
INV0006034,S000456,C10394,2024-01-01,199.0,AMOUNT,15.0,184.0,USD
INV0006035,S000456,C10394,2024-02-01,199.0,AMOUNT,25.0,174.0,USD
INV0006036,S000456,C10394,2024-03-01,199.0,,0.0,199.0,USD
INV0006037,S000456,C10394,2024-04-01,199.0,AMOUNT,25.0,174.0,USD
INV0006038,S000456,C10394,2024-05-01,199.0,,0.0,199.0,USD
INV0006039,S000456,C10394,2024-06-01,199.0,PERCENT,49.75,149.25,USD
INV0006040,S000456,C10394,2024-07-01,199.0,PERCENT,49.75,149.25,USD
INV0006041,S000456,C10394,2024-08-01,199.0,AMOUNT,10.0,189.0,USD
INV0006042,S000456,C10394,2024-09-01,199.0,AMOUNT,15.0,184.0,USD
INV0006043,S000456,C10394,2024-10-01,199.0,AMOUNT,5.0,194.0,USD
INV0006044,S000456,C10394,2024-11-01,199.0,,0.0,199.0,USD
INV0006045,S000456,C10394,2024-12-01,199.0,,0.0,199.0,USD
INV0006046,S000456,C10394,2025-01-01,199.0,PERCENT,19.9,179.1,USD
INV0006047,S000456,C10394,2025-02-01,199.0,AMOUNT,10.0,189.0,USD
INV0006048,S000456,C10394,2025-03-01,199.0,AMOUNT,10.0,189.0,USD
INV0006049,S000456,C10394,2025-04-01,199.0,PERCENT,49.75,149.25,USD
INV0006050,S000456,C10394,2025-05-01,199.0,PERCENT,39.8,159.2,USD
INV0006051,S000456,C10394,2025-06-01,199.0,,0.0,199.0,USD
INV0006052,S000456,C10394,2025-07-01,199.0,AMOUNT,25.0,174.0,USD
INV0006053,S000456,C10394,2025-08-01,199.0,,0.0,199.0,USD
INV0006054,S000456,C10394,2025-09-01,199.0,AMOUNT,5.0,194.0,USD
INV0006055,S000457,C10395,2024-05-01,49.0,AMOUNT,15.0,34.0,USD
INV0006056,S000457,C10395,2024-06-01,49.0,AMOUNT,15.0,34.0,USD
INV0006057,S000457,C10395,2024-07-01,49.0,AMOUNT,15.0,34.0,USD
INV0006058,S000457,C10395,2024-08-01,49.0,,0.0,49.0,USD
INV0006059,S000457,C10395,2024-09-01,49.0,PERCENT,12.25,36.75,USD
INV0006060,S000457,C10395,2024-10-01,49.0,,0.0,49.0,USD
INV0006061,S000457,C10395,2024-11-01,49.0,AMOUNT,25.0,24.0,USD
INV0006062,S000457,C10395,2024-12-01,49.0,,0.0,49.0,USD
INV0006063,S000457,C10395,2025-01-01,49.0,AMOUNT,25.0,24.0,USD
INV0006064,S000457,C10395,2025-02-01,49.0,PERCENT,7.35,41.65,USD
INV0006065,S000457,C10395,2025-03-01,49.0,AMOUNT,15.0,34.0,USD
INV0006066,S000457,C10395,2025-04-01,49.0,PERCENT,12.25,36.75,USD
INV0006067,S000457,C10395,2025-05-01,49.0,AMOUNT,15.0,34.0,USD
INV0006068,S000457,C10395,2025-06-01,49.0,PERCENT,4.9,44.1,USD
INV0006069,S000457,C10395,2025-07-01,49.0,AMOUNT,25.0,24.0,USD
INV0006070,S000457,C10395,2025-08-01,49.0,PERCENT,9.8,39.2,USD
INV0006071,S000457,C10395,2025-09-01,49.0,PERCENT,9.8,39.2,USD
INV0006072,S000458,C10396,2024-01-01,199.0,,0.0,199.0,USD
INV0006073,S000458,C10396,2024-02-01,199.0,AMOUNT,10.0,189.0,USD
INV0006074,S000458,C10396,2024-03-01,199.0,AMOUNT,5.0,194.0,USD
INV0006075,S000458,C10396,2024-04-01,199.0,AMOUNT,25.0,174.0,USD
INV0006076,S000458,C10396,2024-05-01,199.0,,0.0,199.0,USD
INV0006077,S000458,C10396,2024-06-01,199.0,PERCENT,49.75,149.25,USD
INV0006078,S000458,C10396,2024-07-01,199.0,AMOUNT,5.0,194.0,USD
INV0006079,S000458,C10396,2024-08-01,199.0,AMOUNT,5.0,194.0,USD
INV0006080,S000458,C10396,2024-09-01,199.0,,0.0,199.0,USD
INV0006081,S000458,C10396,2024-10-01,199.0,,0.0,199.0,USD
INV0006082,S000458,C10396,2024-11-01,199.0,,0.0,199.0,USD
INV0006083,S000458,C10396,2024-12-01,199.0,,0.0,199.0,USD
INV0006084,S000458,C10396,2025-01-01,199.0,AMOUNT,10.0,189.0,USD
